FID,PageName,PageNumber,area,a_weight,t100,t200,t300,t400,t500,t600,t700,t800,t900,t1000,t1100,t1200,t1300,t1400,t1500,t1600,t1700,t1800,t1900,t2000,t2100,t2200,t2300,t2400,t2500,t2600,t2700,t2800,t2900,t3000,t3100,t3200,t3300,t3400,t3500,t3600,t3700,t3800,t3900,t4000,t4100,t4200,t4300,t4400,t4500,t4600,t4700,t4800,t4900,t5000,t5100,t5200,t5300,t5400,t5500,t5600,t5700,t5800,t5900,t6000,t6100,t6200,t6300,t6400,t6500,t6600,t6700,t6800,t6900,t7000,t7100,t7200,t7300,t7400,t7500,t7600,t7700,t7800,t7900,t8000,t8100,t8200,t8300,t8400,t8500,t8600,t8700,t8800,t8900,t9000,t9100,t9200,t9300,t9400,t9500,t9600,t9700,t9800,t9900,t10000,t10100,t10200,t10300,t10400,t10500,t10600,t10700,t10800,t10900,t11000,t11100,t11200,t11300,t11400,t11500,t11600,t11700,t11800,t11900,t12000,t12100,t12200,t12300,t12400,t12500,t12600,t12700,t12800,t12900,t13000,t13100,t13200,t13300,t13400,t13500,t13600,t13700,t13800,t13900,t14000,t14100,t14200,t14300,t14400,t14500,t14600,t14700,t14800,t14900,t15000,t15100,t15200,t15300,t15400,t15500,t15600,t15700,t15800,t15900,t16000,t16100,t16200,t16300,t16400,t16500,t16600,t16700,t16800,t16900,t17000,t17100,t17200,t17300,t17400,t17500,t17600,t17700,t17800,t17900,t18000,t18100,t18200,t18300,t18400,t18500,t18600,t18700,t18800,t18900,t19000,t19100,t19200,t19300,t19400,t19500,t19600,t19700,t19800,t19900,t20000,t20100,t20200,t20300,t20400,t20500,t20600,t20700,t20800,t20900,t21000,t21100,t21200,t21300,t21400,t21500,t21600,t21700,t21800,t21900,t22000
1412,T45,1413,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,T46,1414,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,T47,1415,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,T48,1416,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,T49,1417,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,T50,1418,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,T51,1419,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,T52,1420,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,T53,1421,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,T54,1422,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,T55,1423,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,T56,1424,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,T57,1425,305069.3558,0.992590014,1.791426778,1.545972228,1.300517678,1.055063128,0.960692048,0.967043281,0.973394513,0.979745746,0.986096919,1.074093342,1.17359376,1.273094177,1.372594595,1.444904447,1.366572618,1.28824091,1.209909201,1.131577373,1.075063348,1.04754138,1.020019412,0.992497504,0.964975536,0.853764772,0.707686663,0.561608553,0.415530413,0.269452304,0.318875551,0.371801287,0.424727023,0.477652758,0.499348551,0.43160218,0.363855809,0.296109438,0.228363052,0.266010761,0.395152301,0.52429384,0.653435349,0.782576859,0.59893018,0.342769623,0.086609066,-0.169551492,-0.383325726,-0.158915877,0.065493993,0.289903849,0.514313698,0.63989538,0.593320251,0.546745062,0.500169933,0.453594804,0.407019675,0.360444516,0.313869387,0.267294258,0.220719099,0.181914017,0.143806681,0.105699353,0.067592017,0.027430059,-0.021262648,-0.069955356,-0.11864806,-0.16734077,-0.196107566,-0.202458799,-0.208810017,-0.215161234,-0.221512467,-0.071281955,0.131952867,0.335187703,0.538422525,0.733796716,0.602538109,0.471279532,0.340020925,0.208762333,0.109070718,0.083035409,0.057000101,0.03096479,0.00492948,-0.021105831,-0.052169356,-0.110749759,-0.169330165,-0.227910563,-0.286490977,-0.345071375,-0.402304262,-0.312807888,-0.223311514,-0.133815125,-0.044318751,0.045177627,0.134674013,0.099101834,0.043775901,-0.011550033,-0.066875964,-0.122201905,-0.17752783,-0.184938073,-0.173547611,-0.162157163,-0.150766715,-0.139376268,-0.12798582,-0.065339856,0.035548609,0.136437073,0.237325549,0.33821401,0.439102501,0.458639503,0.369143128,0.279646754,0.19015038,0.100653991,0.011157614,-0.066875316,-0.115692317,-0.164509326,-0.21332632,-0.262143314,-0.310960323,-0.35744676,-0.389177561,-0.420908362,-0.452639133,-0.484369934,-0.516100705,-0.547831535,-0.579562306,-0.611293077,-0.643023908,-0.674754679,-0.70648551,-0.738216281,-0.672952712,-0.589965165,-0.506977618,-0.423990041,-0.341002494,-0.258014947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,T58,1426,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,T59,1427,305069.3558,0.992590014,0,-0.540287077,-0.518054843,-1.248531342,-0.514587283,-0.612010777,-0.204058662,-0.588051796,0.020722182,-0.323691249,-0.944485903,-0.292529166,-0.811193347,-0.309223682,-0.899094284,-0.379080027,-0.538951874,-0.202092022,-0.494540036,-0.250823855,-0.661132336,0.008872387,-0.628683388,-0.423130453,-0.455427557,-0.479969561,-0.75334841,0.063808315,-0.126011327,-0.574141383,-0.483061641,-0.558901727,-0.502309382,-0.26855287,-0.056092016,-0.076792538,-0.166604593,-0.068631172,0.017628914,-0.316656798,-0.080591306,-0.126452714,0.333371669,-0.457734168,-0.183073103,-0.258657277,-0.1365951,-0.288163692,-0.465176016,-0.244933978,-0.881661534,-0.466540515,-0.196590349,-0.152913779,-0.223392323,0.353443176,-0.447493851,0.059322394,-0.709979534,0.824339986,-0.879232347,-0.116568744,-0.94533062,0.17483519,-0.584867954,0.205207765,-0.332995266,-0.58507067,-0.543334723,0.190657094,-0.012737994,-1.219843388,0.214343891,0.221041948,0.332606167,-0.316442192,-0.285760522,0.165615126,0.385282487,0.283509016,0.552061379,0.240017414,0.267314196,-0.387203693,0.00796666,-0.090444237,-0.128590852,0.005203664,0.12990889,0.124501809,0.093423761,-0.278089434,0.226079583,0.562496305,-0.196913123,0.004748863,0.024513042,-0.108226992,-0.738625646,-0.698670566,0.093359709,0.078100912,0.099936962,-0.192994341,0.026616707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,T60,1428,305069.3558,0.992590014,0,0,0,0,0,0,0,1.480467677,1.234090924,0.891337276,0.543511212,0.201192364,-0.117648214,0.06242425,-0.176416323,-1.055401802,-0.598880112,-0.567290187,-0.643994033,-0.333535463,-0.279512376,-0.337850839,-0.247300431,-0.094248489,0.101627842,0.095159955,-0.120734714,-0.566990077,-0.062915549,0.139340878,-0.257822245,-0.505342662,-0.661651611,-0.714741886,-0.736300588,-0.262142122,0.19332169,-0.501983643,-0.990323424,-0.650800884,-0.374779642,-0.236848608,-0.137697414,-0.089952059,-0.299527645,-0.723930836,-0.406052858,0.294212401,0.254424602,-0.000217314,-0.070667483,-0.118352383,-0.158473969,-0.196620062,-0.005864183,0.285013705,0.15344955,-0.261389285,-0.389327526,-0.231967375,-0.172928482,-0.258757204,-0.384126067,-0.598708093,-0.743193328,-0.623981118,-0.485927701,-0.199831963,0.078403138,-0.136178911,-0.350760937,-0.00029735,0.400236696,0.37776798,0.263324231,0.135069802,0.001558458,0.095307432,0.324194938,0.36852625,0.249194518,0.12986277,0.028585918,0.010686158,-0.007213604,-0.025113365,-0.070119329,-0.120835319,-0.171551317,-0.213782817,-0.246599048,-0.27941528,-0.304224342,-0.271408111,-0.23859188,-0.205775663,-0.278627694,-0.383042961,-0.487458229,-0.453454643,-0.226724342,5.97E-06,0.213937953,0.246754184,0.279570401,0.312386632,0.315381855,0.306431979,0.297482103,0.2777327,0.23894988,0.20016706,0.161008358,0.08463604,0.008263723,0.006139618,0.010912888,0.058741052,0.116020285,0.062559664,-0.032905728,-0.271211207,-0.092500001,-0.288299531,-0.461330563,-0.243192121,-0.410805494,-0.879970193,-0.941378295,-1.033801675,-0.785277128,-1.127572179,-0.920195162,-1.364949226,-1.069539428,-1.045440674,-0.760192037,-0.723183095,-1.33651638,-1.74707067,-1.486500144,-0.827738941,-0.795139074,-0.762539268,-1.054560423,-1.472669601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,T61,1429,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,T62,1430,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,T63,1431,305069.3558,0.992590014,0,-0.289663285,-0.718234718,-0.494425207,0.446700335,-0.471058637,-0.145477235,-0.589663267,0.501034379,-0.759430707,-0.208267942,-0.243151665,-0.466407478,-0.145477235,-0.98268652,0.125961706,0.128941357,-0.378035367,0.05684834,0.554522753,0.204086706,0.114987873,0.563825071,-0.471058637,0.070801824,-0.915244699,0.198708802,-0.21757026,0.096383221,0.033592526,0.108011134,-0.289663285,-0.249038294,-0.315817147,-0.535817146,-1.035817146,-0.309663296,-0.175600782,-0.689663291,-0.132520437,-0.289663285,0.064182863,0.107211709,0.079086713,-0.235817134,-0.252163291,1.210336685,0.174399212,0.310336709,0.212662295,-0.009663288,0.021964619,0.356490552,0.552003384,0.244711712,0.422644407,0.914952099,0.538029015,0.457211703,0.410336703,-0.277163297,-0.119350791,0.267259777,-0.05120175,0.254086703,0.647836685,0.324182868,0.50264442,0.018149212,1.008295894,-0.197355598,0.063461713,-0.320913285,0.442644417,0.27956748,0.004086712,-0.402163297,-0.283509433,0.604086697,0.122836709,0.616490543,0.241105944,0.557211697,0.810336709,0.724836707,0.574836731,0.334952086,0.181105942,-0.280432522,0.438171774,0.148798257,0.310336709,0.645220459,0.27956748,-0.157804877,-0.114663288,0.497836709,-0.058894057,-0.222067475,-0.361440301,-0.449884295,0.047353286,0.305916816,-0.080823511,-0.162591472,0.113651626,0.210336715,0.210336715,0.071110196,-0.097905047,-0.372630328,-0.60126549,-0.656514108,-0.623364925,-0.457619101,-0.324469924,-0.213972673,-0.577508569,-1.074746132,-0.553751707,-0.107342847,-0.21784009,-0.328124821,-0.438552171,-0.429994792,-0.319497555,-0.650652289,-1.145157814,-1.089110851,-0.989663303,-0.989663303,-0.861486495,-0.41949755,-0.348779321,-0.680271029,-0.604580402,-0.328337312,-0.194635659,-0.109000303,-0.495740622,-0.778069079,-0.729759932,-0.681450725,-0.633141577,-0.58483237,-0.536523163,-0.503424764,-0.962140381,-1.685959578,-2.184158802,-1.647996664,-1.517441034,-1.030030251,-1.16744101,-1.830404043,-2.087828398,-2.414663315,-2.22452569,-2.380403996,-2.293366909,-2.478552103,-1.713516474,-2.460033655,-2.574848413,-2.563057899,-2.767441034,-2.556329966,-2.251131296,-2.619292974,-3.013516426,-3.306329966,-2.908181906,-3.084158659,-2.808929443,-2.53132987,-2.88318181,-2.636452198,-2.615589142,-2.689663172,-2.547996521,-2.548922539,-2.725443125,-2.56558919,-2.539663315,-2.835534811,-3.284107685,-2.728552103,-3.206330061,-2.743791819,-2.615589142,-3.40158987,-3.316515207,-3.231329918,-2.995167971,-2.578552246,-2.869292974,-2.522690773,-2.631330013,-1.989893675,-2.012935162,-2.035976648,-2.059018135,-2.082059622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,T64,1432,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,T65,1433,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,T66,1434,305069.3558,0.992590014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
